Label TC,Pinyin,Translation,Name TC,Name EN,Others TC,Others EN,Other Possibilities,Region,Category,Sights,Voyages,Source URL,Wiki EN,Wiki ZH,LOC URL,Page,x,y,lat,lng,Kamal Angle,geometry.type,type
天妃宫,Tiānfēigōng,Temple of the Celestial Spouse,天妃宫,Tianfei Palace in Liuhe,,,,Jiangsu,building,,,,https://en.wikipedia.org/wiki/List_of_Mazu_temples#China_2,https://zh.wikipedia.org/wiki/%E5%AA%BD%E7%A5%96%E5%BB%9F#%E4%B8%AD%E5%9C%8B%E5%A4%A7%E9%99%B8,https://loc.gov/resource/g7821rm.gct00058/?sp=3,6,94798,1471,31.5074,121.2632,,Point,Feature
崇明州,Chóngmíngzhōu,Worship Bright Island,,Chongming Island,,,,Shanghai,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA261,https://en.wikipedia.org/wiki/Chongming_Island,https://zh.wikipedia.org/wiki/%E5%B4%87%E6%98%8E%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=3,6,94384,3623,31.6384,121.5370,,Point,Feature
吳淞江,Wúsōngjiāng,variation of Pine River,黄浦江,Huangpu River,吴淞江、蘇州河、松江、松陵江、笠澤江、黃浦江、浦江、春申江、申江,"Wusong River, Suzhou Creek, Song River, Whangpoo RIver",,Shanghai,water body,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA261,https://en.wikipedia.org/wiki/Wusong_RIver,https://zh.wikipedia.org/wiki/%E5%90%B4%E6%B7%9E%E6%B1%9F,https://loc.gov/resource/g7821rm.gct00058/?sp=3,6,94173,1519,31.3887,121.5086,,Point,Feature
淺沙,qiǎnshā,shallow sand,,,,,,Shanghai,descriptor,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,,,https://loc.gov/resource/g7821rm.gct00058/?sp=3,6,93849,3919,,,,Point,Feature
胡椒沙,hújiāoshā,peppery sand,,,,,,Shanghai,descriptor,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,,,https://loc.gov/resource/g7821rm.gct00058/?sp=3,6,93610,3651,,,,Point,Feature
招寶山,Zhāobǎoshān,Recruit Treasure Mountain,招寶山,"in Gaoqiao, formerly part of Baoshan County",,,,Shanghai,mountain,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,https://www.shbsq.gov.cn/shbs/aboutbaoshan/20181129/68087.html,,https://loc.gov/resource/g7821rm.gct00058/?sp=3,6,93585,1227,31.3567,121.5800,,Point,Feature
青村所,Qīngcūnsuǒ,Green Village Battalion,青村镇,Qingcun Town,,,,Shanghai,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,,https://baike.baidu.com/item/%E9%9D%92%E6%9D%91%E9%95%87,https://loc.gov/resource/g7821rm.gct00058/?sp=3,6,93401,950,30.9231,121.5521,,Point,Feature
銖翎沙,Zhūlíngshā,Cent Feathers Sand,,,,,,Shanghai,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,,,https://loc.gov/resource/g7821rm.gct00058/?sp=3,6,93322,3437,,,,Point,Feature
南匯嘴,Nánhuìzuǐ,South Exchange Mouth,南匯嘴,Nanhuizui,南滙嘴,,,Shanghai,peninsula,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,https://en.wikipedia.org/wiki/Nanhui_District,https://zh.wikipedia.org/wiki/%E5%8D%97%E6%B1%87%E5%8C%BA,https://loc.gov/resource/g7821rm.gct00058/?sp=3,6,93100,2073,30.8853,121.9695,,Point,Feature
茶山,Cháshān,Tea Island,佘山島,Sheshan Island,,,,Shanghai,island,,,,https://en.wikipedia.org/wiki/Sheshan_Island,https://zh.wikipedia.org/wiki/%E4%BD%98%E5%B1%B1%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=3,6,93037,3798,31.4215,122.2409,,Point,Feature
金沙衛,Jīnshāwèi,Gold Sand Guard,金沙村,Jinsha Village,,,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,,https://baike.baidu.com/item/%E9%87%91%E6%B2%99%E6%9D%91/10307206,https://loc.gov/resource/g7821rm.gct00058/?sp=3,6,92889,1483,30.7114,121.2602,,Point,Feature
大七,Dàqī,Big Seven,大戢山,Gutzlaff Island,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,,https://zh-yue.wikipedia.org/wiki/%E5%A4%A7%E6%88%A2%E5%B1%B1,https://loc.gov/resource/g7821rm.gct00058/?sp=3,6,92617,3468,30.8101,122.1734,,Point,Feature
乍浦,Zhàpǔ,First Riverside,乍浦,Zhapu,,,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,https://en.wikipedia.org/wiki/Zhapu,https://zh.wikipedia.org/wiki/%E4%B9%8D%E6%B5%A6%E9%95%87,https://loc.gov/resource/g7821rm.gct00058/?sp=3,6,92333,1959,30.6035,121.0781,,Point,Feature
海寧衛,Hǎiníngwèi,Sea Tranquility Guard,海寧衛,Haining,,,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,https://en.wikipedia.org/wiki/Haining,https://zh.wikipedia.org/wiki/%E6%B5%B7%E5%AE%81%E5%B8%82,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,92121,2019,30.5125,120.6762,,Point,Feature
小七,Xiǎoqī,Small Seven,小戢山,Jinshan Mountain,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,,http://blog.sina.com.cn/s/blog_52043a580102xrmr.html,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,92111,3504,30.7128,122.0510,,Point,Feature
觀海衛,Guānhǎiwèi,Watch Sea Guard,觀海衛鎮,Guanhaiwei Town,,,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,,https://zh.wikipedia.org/wiki/观海卫镇,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,92101,863,30.1695,121.3995,,Point,Feature
湯山,Tāngshān,Soup Island,大洋山,Dayang Mountain,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,,https://zh.wikipedia.org/wiki/%E5%A4%A7%E6%B4%8B%E5%B1%B1,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,91951,3845,30.5868,122.0690,,Point,Feature
靈山衛,Língshānwèi,Spirit Mountain Guard,靈山村,Lingshan Village,,,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,,https://baike.baidu.com/item/%E7%81%B5%E5%B1%B1%E6%9D%91/7607296,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,91917,1261,29.9813,121.5262,,Point,Feature
許山,Xǔshān,Promise Mountain,滩浒岛,half of Tanhu Island,,Middle Seshan islands,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,,https://baike.baidu.com/item/%E6%BB%A9%E6%B5%92%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,91871,2562,30.6155,121.6272,,Point,Feature
青嶼,Qīngyǔ,Green Island,青嶼,Qingyu Islet,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,,,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,91651,3442,30.2802,121.6170,,Point,Feature
尼山,Níshān,Nun Island,大魚山,Dayushan Island,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,,,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,91623,3754,30.3135,121.9611,,Point,Feature
灘山,Tānshān,Beach Island,滩浒岛,half of Tanhu Island,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA262,,https://baike.baidu.com/item/%E6%BB%A9%E6%B5%92%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,91593,2242,30.6098,121.6183,,Point,Feature
定海衛,Dìnghǎiwèi,Set Sea Guard,鎮海區,Zhenhai District,,,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,https://en.wikipedia.org/wiki/Zhenhai_District,https://zh.wikipedia.org/wiki/%E9%95%87%E6%B5%B7%E5%8C%BA_(%E5%AE%81%E6%B3%A2%E5%B8%82),https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,91329,1143,29.9566,121.7133,,Point,Feature
昌國所,Chāngguósuǒ,Prosperous Country Military Station,舟山市,Zhoushan City,,"Choushan, Chusan Island",,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,https://en.wikipedia.org/wiki/Zhoushan,https://zh.wikipedia.org/wiki/%E8%88%9F%E5%B1%B1%E5%B8%82,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,90965,3379,29.9877,122.2030,,Point,Feature
列港,Liègǎng,Line Anchorage,瀝港村,Ligang Town,金塘島,Jingtang island,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,https://en.wikipedia.org/wiki/Jintang_Island,https://zh.wikipedia.org/wiki/%E9%87%91%E5%A1%98%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,90830,2310,30.0361,121.8481,,Point,Feature
川山,Chuānshān,River Mountain,穿山村,Chuanshan Town,,,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,,https://baike.baidu.com/item/%E7%A9%BF%E5%B1%B1%E6%9D%91,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,90497,628,29.8847,121.9342,,Point,Feature
東霍山,Dōnghuòshān,East Sudden Mountain,東霍山,Donghuo Island,仙島,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,,http://blog.sina.com.cn/s/blog_1767c73450102xccg.html,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,90470,3642,30.2499,121.7183,,Point,Feature
西後門,Xīhòumén,West Back Channel,西後門,Xihoumen ,,Blackwell Pass,,Zhejiang,water body,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,https://en.wikipedia.org/wiki/Xihoumen_Bridge,https://zh.wikipedia.org/wiki/%E8%A5%BF%E5%A0%A0%E9%96%80%E5%A4%A7%E6%A9%8B,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,90333,2275,30.0621,121.9256,,Point,Feature
廟州門,Miàozhōumén,Temple Island Channel,,the channel between Yangxiaomao (Roundabout) Island and the coast,,,,Zhejiang,water body,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ,,,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,90118,2997,29.8968,122.1420,,Point,Feature
普陀山,Pǔtuóshān,General's Bank Island,普陀山,Mount Putuo,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,https://en.wikipedia.org/wiki/Mount_Putuo,https://zh.wikipedia.org/wiki/%E6%99%AE%E9%99%80%E5%B1%B1,https://loc.gov/resource/g7821rm.gct00058/?sp=4,7,90097,3847,29.9943,122.3705,,Point,Feature
巡检司,xúnjiǎnsī,inspection department,,on Qitou (Ketow) peninsula?,,,,Zhejiang,building,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,,https://zh.wikipedia.org/wiki/%E5%B7%A1%E6%AA%A2%E5%8F%B8,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,89474,1621,29.8722,122.0782,,Point,Feature
大磨山,Dàmóshān,Big Mill Island,大貓島,Damao Island,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,https://en.wikipedia.org/wiki/Zhoushan_Island_Overhead_Powerline_Tie,https://baike.baidu.com/item/%E5%A4%A7%E7%8C%AB%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,89193,3934,29.9493,122.0445,,Point,Feature
孝順洋,Xiàoshùnyáng,Filial Piety Ocean,牛鼻山水路,Xiaoshan Ocean,,northern portion of Niubishan Channel,,Zhejiang,water body,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA267,,,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,89079,2848,29.6195,122.0854,,Point,Feature
小磨山,Xiǎomóshān,Small Mill Island,小貓山,Xiaomaoshan,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA267,,,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,88922,2952,29.9417,122.0558,,Point,Feature
雙嶼門,Shuāngyǔmén,Double Island Channel,雙嶼港,Shuangyu Channel (seaward edge),,Duffield Pass,,Zhejiang,water body,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,https://en.wikipedia.org/wiki/Shuangyu,https://zh.wikipedia.org/wiki/%E5%85%AD%E6%A8%AA%E8%B7%A8%E6%B5%B7%E5%A4%A7%E6%A1%A5#%E5%8F%8C%E5%B1%BF%E9%97%A8%E5%A4%A7%E6%A1%A5,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,88760,3736,29.7488,122.0555,,Point,Feature
崎頭,Qítóu,Steep Head,崎頭洋,Qitou Ocean,,,,Zhejiang,water body,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA267,,,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,88624,2926,29.9108,122.1856,,Point,Feature
雙嶼門,Shuāngyǔmén,Double Island Channel,雙嶼港,Shuangyu Channel (landward edge),,,,Zhejiang,water body,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,https://en.wikipedia.org/wiki/Shuangyu,https://zh.wikipedia.org/wiki/%E5%85%AD%E6%A8%AA%E8%B7%A8%E6%B5%B7%E5%A4%A7%E6%A1%A5#%E5%8F%8C%E5%B1%BF%E9%97%A8%E5%A4%A7%E6%A1%A5,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,88562,2257,29.7488,122.0555,,Point,Feature
昇羅嶼,Shēngluóyǔ,Liter Net Island,升螺圓山,Shengluo Yuanshan,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA267,,,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,88392,2928,29.8608,122.0983,,Point,Feature
九山,Jiǔshān,Nine Islands,韭山列岛,Jiushan Archipelago,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA267,,https://zh.wikipedia.org/wiki/%E9%9F%AD%E5%B1%B1%E5%88%97%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,88310,2828,29.4257,122.1976,,Point,Feature
孛渡,Bèidù,Change Ferry,佛渡島,Fodu Island,,Botu Island,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ,,https://zh.wikipedia.org/wiki/%E4%BD%9B%E6%B8%A1%E5%B2%9BB,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,88189,2088,29.7436,122.0214,,Point,Feature
東廚,Dōngchú,East Kitchen,東嶼山,Dongyushan,牛鼻山,Niu Pi Shan,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,,https://zh.wikipedia.org/wiki/%E4%B8%9C%E5%B1%BF%E5%B1%B1,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,88007,2312,29.6172,122.0259,,Point,Feature
西㕑,Xīchú,West Kitchen,西嶼山,Xiyushan,,Ploughman Island,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,,,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,87916,1865,29.6276,122.0008,,Point,Feature
東嶼,Dōngyǔ,East Island,六橫島,Liuhengdao,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,,https://baike.baidu.com/item/%E5%85%AD%E6%A8%AA%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,87800,3817,29.7279,122.1307,,Point,Feature
郭巨千戶所,Guōjùqiānhùsuǒ,Giant City Wall Battalion,爵溪街道,Juexi,,Jack Ji Town?,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,,https://zh.wikipedia.org/wiki/%E7%88%B5%E6%BA%AA%E8%A1%97%E9%81%93,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,87716,841,29.4752,121.9469,,Point,Feature
砙礁洋,Wǎjiāoyáng,Big Brick Reef Ocean,亂礁洋,Chaos Reef,,southern portion of Niubishan Channel,,Zhejiang,water body,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ,,,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,87388,2294,29.5894,122.0266,,Point,Feature
大麵山,Dàmiànshān,Big Flour Island,大漠山,Damao Island,,"Dai Muk, Bear Island",,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,,,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,87266,1898,29.4109,122.0063,,Point,Feature
昌國千戶所,Chāngguóqiānhùsuǒ,Prosperous Country Battalion Headquarters,九井村,Jiujing Village,,,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,"https://en.wikipedia.org/wiki/Xiangshan_County,_Zhejiang",https://baike.baidu.com/item/%E4%B9%9D%E4%BA%95%E6%9D%91/8893646,https://loc.gov/resource/g7821rm.gct00058/?sp=4,8,86995,914,29.2557,121.9372,,Point,Feature
大嵩千戶所,Dàsōngqiānhùsuǒ,Big Sublime Battalion Headquarters,大嵩岙村,Dasong'aocun,,,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA263,,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%B5%A9%E6%89%80%E5%9F%8E,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,86720,1109,29.7102,121.7815,,Point,Feature
檀頭山,Tántóushān,Sandalwood Head Island,檀頭山,Tantoushan Island,,Montague Island,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,https://baike.baidu.com/item/%E6%AA%80%E5%A4%B4%E5%B1%B1%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,86560,2175,29.1816,122.0382,,Point,Feature
東門所,Dōngménsuǒ,East Channel Battalion,石浦镇,Shipu Town,,Tungmen,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,https://zh.wikipedia.org/wiki/%E7%9F%B3%E6%B5%A6%E9%95%87,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,86254,1169,29.1979,121.9340,,Point,Feature
東門山,Dōngménshān,East Channel Island,東門山,Dongmen Island,,"Tungmen Island, Nanhuishan",,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,https://zh.wikipedia.org/wiki/%E4%B8%9C%E9%97%A8%E7%81%AF%E5%A1%94,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,86251,1677,29.1997,121.9540,,Point,Feature
昌國衛,Chāngguówèi,Prosperous Country Guard,,near Shipu?,,,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,86023,766,29.1696,121.8481,,Point,Feature
東西岳山,Dōngxīyuèshān (Dōngxīqíshān),East & West Mountainous Islands,東磯列島,Dongji Archipelago,東西崎山,Dongjishan & Gaodao Islands,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,https://zh.wikipedia.org/wiki/%E4%B8%9C%E7%9F%B6%E5%88%97%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,85800,2421,28.7473,121.8728,,Point,Feature
牡安千戶所,Mǔānqiānhùsuǒ,Male Peace Battalion Headquarters,前所,Qiansuo,,,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,https://baike.baidu.com/item/%E5%89%8D%E6%89%80%E8%A1%97%E9%81%93,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,85385,932,28.7000,121.4500,,Point,Feature
三母山,Sānmǔshān,Three Mothers Island,上大陳,Shangdachen Island,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,https://en.wikipedia.org/wiki/Dachen_Islands,https://zh.wikipedia.org/wiki/%E5%A4%A7%E9%99%88%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,85281,2135,28.5013,121.8717,,Point,Feature
台州衛,Táizhōuwèi,Table Prefecture Guard,臨海市,Linhai,,,,Zhejiang,building,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,https://en.wikipedia.org/wiki/Linhai,https://zh.wikipedia.org/wiki/%E4%B8%B4%E6%B5%B7%E5%B8%82,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,85174,879,28.8541,121.1481,,Point,Feature
江片礁,Jiāngpiànjiāo,River Sheet Reef,,,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA267,,,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,85108,3265,,,,,
魚山,Yúshān,Fish Island,漁山列島,Yushan Islands,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,https://zh.wikipedia.org/wiki/%E6%B8%94%E5%B1%B1%E5%88%97%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,85119,4029,28.8827,122.2507,,Point,Feature
羊琪山,Yángqíshān,Sheep Jade Island,洋旗岛,Yangqi Island,洋岐岛,Pingfengshan,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,https://baike.baidu.com/item/%E6%B4%8B%E6%97%97%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,85093,2639,28.4122,121.9142,,Point,Feature
大陳山,Dàchénshān,Big Old Island,下大陳,Xiadachen Island,,Dachen Island,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,https://en.wikipedia.org/wiki/Dachen_Islands,,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,84761,2483,28.4945,121.8937,,Point,Feature
海門衛,Hǎiménwèi,Sea Gate Guard,海門,Haimen Town,,,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,https://baike.baidu.com/item/%E6%B5%B7%E9%97%A8%E5%8D%AB/4832652,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,84679,1411,28.7415,121.5669,,Point,Feature
大佛頭山,Dàfótóushān,Big Buddha Head Island,花嶴島,Hua'ao Island,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA267,,https://baike.baidu.com/item/%E8%8A%B1%E5%B2%99%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,84608,3278,29.0820,121.8152,,Point,Feature
黄礁山,Huángjiāoshān,Yellow Reef Island,黄礁岛,Huangjiao Island,,Shang hsu Island,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,https://zh.wikipedia.org/wiki/%E9%BB%84%E7%A4%81%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=5,9,84259,2204,28.4706,121.6501,,Point,Feature
直谷,Zhígǔ,Straight Valley,積谷,Jigu Island,,Chiku Island,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,,https://loc.gov/resource/g7821rm.gct00058/?sp=5,10,83977,2130,28.3815,121.7243,,Point,Feature
石塘,Shítáng,Stone Pond,牛山島,Niushan Island,,Shetung?,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,https://en.wikipedia.org/wiki/Niushan_Island,https://zh.wikipedia.org/wiki/%E7%89%9B%E5%B1%B1%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=5,10,83761,2492,28.2838,121.6797,,Point,Feature
松門衛,Sōngménwèi,Pine Gate Guard,松門鎮,Songmen Town,,,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,https://zh.wikipedia.org/wiki/%E6%9D%BE%E9%97%A8%E9%95%87,https://loc.gov/resource/g7821rm.gct00058/?sp=5,10,83685,1139,28.3432,121.5966,,Point,Feature
大小六經山,Dàxiǎoliùjīngshān,Great & Lesser Six Channel Island,大鹿山,Dalu Island,,Taluk Island,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,https://baike.baidu.com/item/%E5%A4%A7%E9%B9%BF%E5%B1%B1/2795539,https://loc.gov/resource/g7821rm.gct00058/?sp=5,10,83516,2016,28.0977,121.4022,,Point,Feature
狹山,Xiáshān,Narrow Island,披山岛,Pishan Island,邳山,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,https://en.wikipedia.org/wiki/Yuhuan,https://zh.wikipedia.org/wiki/%E6%8A%AB%E5%B1%B1%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=5,10,83271,2617,28.0936,121.5164,,Point,Feature
錢山,Qiánshān,Money Island,下前山,Xiaqianshan Island,中鹿岛、前山,Seoluk Islands,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,https://zh.wikipedia.org/wiki/%E4%B8%8B%E5%89%8D%E5%B1%B1,https://loc.gov/resource/g7821rm.gct00058/?sp=5,10,83104,2129,28.0400,121.4113,,Point,Feature
虎斗,Hǔdòu,Tiger Fight,虎頭嶼,Hutou Islet,,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,,https://loc.gov/resource/g7821rm.gct00058/?sp=5,10,82824,2578,27.8356,121.2478,,Point,Feature
喜鵲山,Xǐquèshān,Magpie Island,,Xiqiaoshan?,,,Dongtou Island [Mills 264],Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,,https://loc.gov/resource/g7821rm.gct00058/?sp=5,10,82517,2378,,,,Point,Feature
盤石衛,Pánshíwèi,Plate Rock Guard,磐石镇,Panshi Town,,,,Zhejiang,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,https://zh.wikipedia.org/wiki/%E7%A3%90%E7%9F%B3%E9%95%87_(%E4%B9%90%E6%B8%85%E5%B8%82),https://loc.gov/resource/g7821rm.gct00058/?sp=5,10,82190,1567,27.9960,120.8140,,Point,Feature
黄山,Huángshān,Yellow Island,半屏島,Banpingdao,半面山,,,Zhejiang,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA264,,https://baike.baidu.com/item/%E5%8D%8A%E5%B1%8F%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=5,10,82070,2660,27.8039,121.1392,,,
